index,cb,co,ram,bus026,bus010,bus025,bus012,bus015,bus011,bus113,bus032,bus018,bus074,bus001,bus070,bus075,bus027,bus003,bus013,bus006,bus019,bus016,bus029,bus031,bus115,bus002,bus117,bus008,bus024,bus072,bus073,bus004,bus007,bus020,bus028,bus014,bus021,bus017,bus022,bus114,bus023,bus005,bus009,bus030,bus071,bus065,bus066,bus069,bus099,bus080,bus059,bus049,bus054,bus061,bus060,bus078,bus046,bus056,bus036,bus062,bus076,bus055,bus077,bus045,bus034,bus079,bus041,bus035,bus047,bus098,bus118,bus116,bus067,bus039,bus033,bus053,bus048,bus042,bus043,bus052,bus040,bus050,bus051,bus044,bus097,bus057,bus058,bus037,bus038,bus063,bus064,bus068,bus081,bus087,bus100,bus092,bus089,bus090,bus111,bus112,bus105,bus104,bus082,bus088,bus106,bus095,bus096,bus091,bus110,bus094,bus101,bus086,bus083,bus085,bus107,bus103,bus093,bus084,bus109,bus102,bus108
98,line099,basecase,1700,0.0,0.0018384780665456168,-0.00038427293448096273,0.002861782117724707,0.005468502799014007,0.002790373726680954,0.0028015480115081747,0.0004993387719226902,0.004647641271856504,-0.017708625714846726,0.002679401091955561,-0.014378795241719797,-0.01873047845263211,0.0004430901900457661,0.0026315190146019695,0.0034069760422324813,0.002606088501126754,0.006116616483615027,0.0029507615155137112,0.0011523608306842938,0.00128293290079065,0.00047169705289455937,0.0027922175902487644,0.0028617821177245773,0.0018384780665456168,-0.004062085566011142,-0.008975998315559,-0.013488775330449685,0.002399468140624565,0.0027031400928281663,0.004146162406450073,0.0007803684980245226,0.003555403315192457,0.0027163200889175326,0.0031429100711709056,0.0010826957685327015,0.0004757120511890789,-0.001595100797871051,0.002354127638055704,0.0018384780665456168,0.0008651170776273737,-0.013488775330449685,-0.06979283648884026,-0.16361741317182812,-0.013630787935519934,-0.034368567940648194,-0.03533444457678655,-0.005870898088315724,0.1820244448068795,0.08160953157955132,-0.055264027806481625,-0.05515270271830447,-0.030269844058145503,0.15522519503509252,0.07839487498800722,0.021212373628087162,-0.0737570454037409,-0.02318110918818962,0.07433607177407928,-0.02960738576245838,0.1470102635978542,0.021699286085547696,-0.03157339102707864,0.07200501989113217,0.021027056200247633,0.14870824483435588,-0.034827533331957615,-0.020819018339269267,-0.04997859792831073,-0.12187449633676728,0.045715682539045635,0.012312176945587994,0.09728372350438298,0.17637366353975953,0.10439064398424076,0.06352767234412345,0.11828971022331715,0.06032220586643312,0.15654065262120512,0.12584415682315456,0.12459064669186028,-0.03437294673858611,0.111130703779711,0.10559725258607966,0.020124087948912087,-0.0028046809168353003,-0.035682378344448006,-0.051128741171459526,-0.04997859792831031,-0.044807061255220146,-0.03282485613490628,-0.03398737487988044,-0.0334817221455053,-0.03329798046399937,-0.03334136058256053,-0.03398737487988044,-0.03398737487988066,-0.03398737487988044,-0.03398737487988081,-0.03216344348466809,-0.03310348593610441,-0.0339873748798806,-0.03356250637627929,-0.03346189150645818,-0.033397025794430824,-0.03398737487988044,-0.033642336090177666,-0.03377039638590547,-0.03282485613490628,-0.03236379024894608,-0.03282485613490628,-0.0339873748798806,-0.03398737487988044,-0.033567925072772425,-0.03267414566427859,-0.03398737487988044,-0.03357783227080853,-0.03398737487988066
99,line100,basecase,600,0.0,-0.00017789996700279476,3.718409460962615e-05,-0.00027691978140847214,-0.0005291585932960144,-0.00027000996255266267,-0.00027109124001700675,-4.831841764375984e-05,-0.000449728089743994,0.0017135716697743494,-0.0002592717174710116,0.0013913612816966923,0.0018124510481261704,-4.287553472777557e-05,-0.00025463841771270753,-0.0003296753638356263,-0.000252177639098926,-0.0005918731859814343,-0.00028552985526180216,-0.00011150796818544672,-0.00012414274876076622,-4.564367216136806e-05,-0.0002701883836465749,-0.00027691978140855313,-0.00017789996700279476,0.00039306690751730427,0.0008685607042103286,0.0013052386807651175,-0.00023218406072328984,-0.0002615688172018436,-0.00040120258637689276,-7.551220358557805e-05,-0.0003440378995886446,-0.0002628441769202434,-0.0003041230722998913,-0.00010476684220545743,-4.6032182678336714e-05,0.000154349613667346,-0.00022779669594708186,-0.00017789996700279476,-8.371288315259858e-05,0.0013052386807651175,0.006753490038484905,-0.055495063111232805,0.001318980502446824,0.003325667688850338,0.003419130550781932,0.06565763323132322,-0.017613559451199388,0.026888179967726352,0.112088148978063,0.11957066514323379,0.002929055481873987,-0.015020335339988904,0.028312846935613326,-0.002052611144595369,0.17152344290265448,0.0022431154522355346,0.030111621611342856,0.0028649528357300095,-0.014225419121945663,-0.002099727132374368,0.0030551929468669655,-0.006967551528493026,-0.0020346789402912987,-0.014389723940937953,0.0033700793842928946,0.0020145481977619792,0.004836169157564875,0.049962046089726514,-0.0044236689918650185,-0.0011913853704368209,0.019941713728573483,-0.017066762717937917,-0.010101340047575577,-0.006147242667415967,0.010632310203151465,-0.0058370663367942645,-0.006319688423441763,0.0072843412288710685,-0.012055989319998914,0.003326091402368008,0.013805028567509732,0.016257335652104115,-0.001947303395790679,0.0002713943949820616,0.06401645266426623,0.06316610003884791,0.004836169157564815,0.004335746432791658,0.0031762907208569033,0.003288781617612337,0.0032398522306390297,0.003222072503117681,0.003226270171722606,0.003288781617612508,0.003288781617612226,0.003288781617612337,0.0032887816176124986,0.0031122892563882117,0.0032032522785393727,0.0032887816176124735,0.003247669300774661,0.0032379333227680494,0.003231656604955123,0.003288781617612508,0.003255394007273345,0.0032677857364970123,0.0031762907208569033,0.0031316757714643356,0.0031762907208569033,0.0032887816176124735,0.003288781617612337,0.0032481936398704573,0.0031617072519327326,0.003288781617612508,0.00324915230793162,0.003288781617612226
100,line101,basecase,600,0.0,-0.00017749287325675436,3.7099005148255904e-05,-0.0002762860976981605,-0.0005279477040664971,-0.0002693920907848789,-0.0002704708939300809,-4.820784918245372e-05,-0.00044869896368049053,0.0017096504531388,-0.000258678418346356,0.0013881773886036271,0.0018083035628900356,-4.277742137604264e-05,-0.0002540557211046619,-0.00032892095796879155,-0.00025160057356327456,-0.00059051878509815,-0.0002848764688653676,-0.00011125280121017531,-0.0001238586692441878,-4.553922439904645e-05,-0.0002695701035926502,-0.0002762860976982331,-0.00017749287325675436,0.0003921674409096287,0.0008665731511114052,0.0013022518645618068,-0.0002316527470832705,-0.00026097026155608605,-0.0004002845026551657,-7.533940678103185e-05,-0.0003432506275072226,-0.00026224270283121894,-0.00030342713849602156,-0.00010452710114779313,-4.592684587591409e-05,0.00015399641088999978,-0.0002272754220435183,-0.00017749287325675436,-8.352132049091858e-05,0.0013022518645618068,0.00673803582787064,-0.05536807212013133,0.001315962240427666,0.0033180574653060195,0.0034113064534116856,0.06550738693102282,-0.017573253823164582,0.02682665095178153,0.1118316543579759,0.1192970480605261,0.002922352837750951,-0.014985963863238161,0.028248057812190683,-0.002047914093921152,0.17113094074498233,0.0022379824649303237,0.030042716298731013,0.0028583968795841447,-0.014192866675442322,-0.002094922264794607,0.0030482016586590183,-0.006951607474652043,-0.0020300229244098107,-0.014356795510867252,0.0033623675321548937,0.002009938247652755,0.004825102408920583,-0.4146831759837054,-0.004413546179526869,-0.001188659088124721,0.019896080516380008,-0.017027708341009154,-0.01007822485295868,-0.0061331757505569675,0.010607979973853631,-0.005823709205588906,-0.006305226893868473,0.007267672255807061,-0.0120284012437517,0.0033184802092273086,0.013773438113121686,0.016220133511023648,-0.0019428473239467027,0.0002707733551766016,0.06386996192590418,0.06302155518750037,0.004825102408920298,0.004325824816240623,0.003169022321037752,0.0032812558015536497,0.0032324383811408648,0.003214699339494729,0.003218887402450854,0.0032812558015540938,0.00328125580155349,0.0032812558015536497,0.0032812558015537464,0.0031051673130097542,0.0031959221817920397,0.0032812558015538093,0.0032402375632440443,0.003230523864363454,0.0032242615097489605,0.0032812558015540938,0.0032479445930688115,0.0032603079659328164,0.003169022321037752,0.0031245094653509467,0.003169022321037752,0.0032812558015538093,0.0032812558015536497,0.0032407607024792107,0.003154472223896239,0.0032812558015540938,0.0032417171767920336,0.00328125580155349
101,line102,basecase,1700,0.0,-0.0033215632928315034,0.000694262769203944,-0.0051703583563419905,-0.009879899300665356,-0.005041345400024876,-0.005061533889069439,-0.0009021512770190582,-0.008396855490288463,0.03199402930678154,-0.004840852048093879,0.025978051813140217,0.03384020229424771,-0.0008005274239878112,-0.004754343890386245,-0.0061553557626608055,-0.004708398789591152,-0.011050840996150304,-0.005331116706900063,-0.0020819608919727646,-0.0023178643835762734,-0.0008522112092288152,-0.005044676693257792,-0.005170358356342333,-0.0033215632928315034,0.007338936783595961,0.016216862775797116,0.02437006011557362,-0.004335099473442359,-0.004883741106898011,-0.007490837723867496,-0.0014098853856826866,-0.006423518103289206,-0.004907553298082649,-0.005678269931545769,-0.0019560975937119775,-0.0008594650738239311,0.0028818555711851487,-0.004253183158120807,-0.0033215632928315034,-0.0015629999516107026,0.02437006011557362,0.12609414711132533,-0.5619020384249781,0.024626633128166646,0.062093410727140176,0.06383845214938015,-0.11942322398571453,-0.32886207633939457,-0.2169338940786099,-0.11339174772307538,-0.1285623077671507,0.05468827979666719,-0.28044409086695715,-0.21335065472381778,-0.03832422201765778,-0.1951402928401544,0.041881120459213446,-0.2088264814582331,0.0534914218096024,-0.26560224139832067,-0.03920392277392574,0.05704338744863009,-0.13009088077911904,-0.03798941053579371,-0.268669970216907,0.06292261974746785,0.03761355023312513,0.09029592429013765,-0.39152987743248496,-0.08259414990669872,-0.022244309432614004,-0.23440524125371928,-0.3186528560205701,-0.18860172306794792,-0.11477492627027393,-0.2578197106236395,-0.10898363619048239,-0.3004563899250987,-0.26624032713098633,-0.22509690281996825,0.06210132186557617,-0.24983987424005225,-0.24367197433528687,-0.0363580251780861,0.005067194083512232,-0.05652165790127348,-0.02393017288342925,0.09029592429013815,0.08095255126140771,0.05930439922791812,0.06140471234059687,0.06049115367923165,0.06015918908538699,0.06023756359094859,0.06140471234059687,0.061404712340596364,0.06140471234059687,0.06140471234059572,0.05810943039993913,0.059807797411877,0.0614047123405961,0.06063710588854083,0.06045532582578444,0.060338133474157514,0.06140471234059687,0.06078133358001378,0.06101269906938118,0.05930439922791812,0.05847139526107782,0.05930439922791812,0.0614047123405961,0.06140471234059687,0.060646895803195294,0.05903211185272987,0.06140471234059687,0.06066479505689262,0.061404712340596364
102,line103,basecase,600,0.0,0.00017749287325683814,-3.709900514828066e-05,0.0002762860976981502,0.0005279477040664531,0.00026939209078476005,0.00027047089392997814,4.820784918213802e-05,0.00044869896368047215,-0.0017096504531384194,0.00025867841834636236,-0.0013881773886036098,-0.0018083035628902804,4.277742137596803e-05,0.00025405572110468095,0.0003289209579687065,0.00025160057356312277,0.0005905187850981937,0.00028487646886532383,0.00011125280121021006,0.0001238586692440684,4.553922439890853e-05,0.00026957010359232564,0.00027628609769820753,0.00017749287325683814,-0.0003921674409097355,-0.0008665731511115212,-0.0013022518645622286,0.00023165274708313382,0.00026097026155607223,0.00040028450265522,7.533940678104959e-05,0.00034325062750722974,0.0002622427028311083,0.00030342713849600627,0.00010452710114775079,4.592684587583979e-05,-0.00015399641089013894,0.0002272754220431294,0.00017749287325683814,8.352132049096285e-05,-0.0013022518645622286,-0.0067380358278704465,0.05536807212013185,-0.0013159622404273037,-0.0033180574653062186,-0.003411306453412034,-0.06550738693102263,0.017573253823164756,-0.026826650951782084,-0.11183165435797617,-0.11929704806052621,-0.0029223528377504064,0.014985963863238536,-0.02824805781219112,0.002047914093921324,-0.17113094074498264,-0.0022379824649308012,-0.030042716298731044,-0.0028583968795842882,0.01419286667544257,0.0020949222647943517,-0.0030482016586593315,0.006951607474652045,0.002030022924409558,0.014356795510867,-0.003362367532155058,-0.0020099382476527236,-0.004825102408920454,-0.5853168240162947,0.004413546179526437,0.0011886590881244948,-0.0198960805163799,0.01702770834100892,0.010078224852958664,0.006133175750556693,-0.010607979973853628,0.005823709205588699,0.006305226893868786,-0.007267672255807539,0.012028401243751763,-0.003318480209227915,-0.013773438113121825,-0.016220133511023825,0.0019428473239468005,-0.00027077335517661287,-0.063869961925904,-0.06302155518750055,-0.0048251024089204925,-0.004325824816240561,-0.003169022321038228,-0.0032812558015538023,-0.00323243838114107,-0.0032146993394953126,-0.003218887402450986,-0.0032812558015538023,-0.003281255801553764,-0.0032812558015538023,-0.0032812558015538787,-0.0031051673130097213,-0.003195922181792345,-0.0032812558015540626,-0.003240237563244545,-0.003230523864363481,-0.00322426150974946,-0.0032812558015538023,-0.0032479445930693337,-0.0032603079659329097,-0.003169022321038228,-0.0031245094653512997,-0.003169022321038228,-0.0032812558015540626,-0.0032812558015538023,-0.003240760702479709,-0.0031544722238963457,-0.0032812558015538023,-0.0032417171767924907,-0.003281255801553764
103,line104,basecase,1700,0.0,0.05101172685204394,-0.023892161633530487,0.047956022395643116,0.04468716064356001,0.04836621660872102,0.03197423818100586,-0.020352147177878192,0.04057147944392353,-0.48184425645957635,0.048525310485211526,-0.4353652691233361,-0.49610764939874097,-0.018236425782318127,0.04867477063999726,0.047519164668395654,0.048754149996330924,0.041390056023890544,0.045353358653691646,-0.004348377800761457,-0.001791679312499919,-0.019312437830437366,0.04817316262051896,0.04795602239564314,0.05101172685204394,-0.14591803687708216,-0.2837835472543997,-0.41039473025397527,0.04941856582654934,0.048451211053004296,0.01121535498706856,-0.011632265034692854,0.04708621236225047,-0.01068064602170253,0.039732978079047146,-0.03569727850522221,-0.01946345706526119,-0.07670392350398025,0.04954062609919845,0.05101172685204394,0.053788636138314846,-0.41039473025397527,0.26362236458791904,0.1808389743139224,-0.5146994769727624,-0.5872981300207538,-0.5915945911958472,0.1900589432797058,0.06703094158188028,0.1327794903466546,0.2134794953131804,0.21066876199218648,-0.5690659796925204,0.024082878614747907,0.13488434707438807,0.08923263537771312,0.20696247131645978,-0.5247550899709272,0.13754192464389972,-0.566119199284913,0.04843463064212168,0.0885237215340271,-0.5748644830752353,0.08319483831795207,0.08950244587045848,-0.021498570184992242,-0.589339723026211,-0.5095509849257858,-0.6567354528368288,0.19297414569038754,0.08705723020506034,0.066228323518199,0.12251651905089463,0.057975086968769754,0.0784367886919404,0.07514211673075186,0.10876245506026676,0.08491126066452,0.08371693272981058,0.10381603938657401,0.05560704344863751,-0.5873176080106249,0.11344994887106455,0.11707307987769407,0.0908171107223698,0.11010015431859926,0.21497765610501357,0.22788890627356687,-0.6567354528368288,-0.6337311625370422,-0.5804313132961852,-0.5856024878191248,-0.5833532178191715,-0.5825358888029164,-0.5827288544345469,-0.5856024878191248,-0.5856024878191248,-0.5856024878191248,-0.5856024878191275,-0.5774891841814105,-0.5816707284329441,-0.585602487819126,-0.5837125663095408,-0.5832650061702309,-0.5829764672379377,-0.5856024878191248,-0.5840676688697977,-0.584637313137065,-0.5804313132961852,-0.5783803767644711,-0.5804313132961852,-0.585602487819126,-0.5856024878191248,-0.5837366700286213,-0.5797609153783736,-0.5856024878191248,-0.5837807397266769,-0.5856024878191248
104,line105,basecase,600,0.0,0.007614040793720804,-0.0033079913089436286,0.007771686839023116,0.008757542429704182,0.007786173505844697,0.005667806636988783,-0.002369402033170779,0.007792267498847578,-0.06724795263579328,0.007746783302803911,-0.06428861061044751,-0.06815611050600541,-0.0021254433097724675,0.007740245160787228,0.008009817815558538,0.007736772706836871,0.008702840273318248,0.00748298162625763,6.101958130040956e-05,0.00046353305012420467,-0.0022495156598329575,0.007762188028923399,0.0077716868390230376,0.007614040793720804,-0.02113518331195262,-0.04168942814914586,-0.06056577544860895,0.007711078426066471,0.007750024786206762,0.0037154683881839737,-0.0010857181863757474,0.008034012733871334,9.64267382017342e-05,0.006859530681184824,-0.0040384029443454785,-0.0022669293229993876,-0.010816113454912762,0.007702368270010776,0.007614040793720804,0.007447310276679186,-0.06056577544860895,-0.003136760335952367,0.035927222111015636,-0.08460095181121483,-0.052357647883879796,-0.05106972484703423,0.03157648575377186,0.08963117139665856,0.05860562211243871,0.020524751456519764,0.021851085600978478,-0.0578229844625233,0.14796588596392132,0.057612378347072835,0.023157395896079038,0.023600017040253093,-0.06428943066765551,0.05635831562768784,-0.05870632221813598,0.10990593453240739,0.023450905603504626,-0.05608480371760849,0.04401310600185787,0.023045686977581217,0.2145452363565897,-0.051745652440086866,-0.06634160025991151,-0.031542860078948416,0.030200854538098516,0.03311258810302439,0.015175460479258435,0.06344853237770229,0.10193139304862836,0.05744136668275342,0.052309305847643976,0.06993882605287133,0.03916898529697199,0.08175735440081527,0.07227295001678535,0.09443810667995678,-0.05235180908984885,0.06772688262630751,0.06601719272864102,0.022501379796273393,0.012762932284622493,0.01981779651445724,0.013725211416366513,-0.031542860078948416,-0.03843871092362206,-0.0544160701735155,-0.05286593983968347,-0.05354018930475982,-0.0537851948630127,-0.053727350774082555,-0.052865939839683455,-0.052865939839683455,-0.05286593983968347,-0.052865939839683566,-0.05529801364044557,-0.054044538524143065,-0.0528659398396833,-0.053432469676874775,-0.05356663195375758,-0.05365312544753928,-0.052865939839683455,-0.05332602282464974,-0.053155264159617674,-0.0544160701735155,-0.055030866467175844,-0.0544160701735155,-0.0528659398396833,-0.05286593983968347,-0.05342524425720719,-0.05461703112417152,-0.052865939839683455,-0.0534120337620948,-0.052865939839683455
105,line106,basecase,600,0.0,0.00737592960327009,-0.003226080355093301,0.007477399791792455,0.008310747136406591,0.007495396119184421,0.005413748120277742,-0.0023518310598888894,0.007393140067171934,-0.0650682824728634,0.007462456922972356,-0.062321676905903366,-0.06591115613891486,-0.002109424906358965,0.007458533841622717,0.007683119455748097,0.007456450265081363,0.00820141014984257,0.007188679523895527,-1.2592607478470676e-06,0.0003868401990392926,-0.002232707651565322,0.0074717002207750245,0.00747739979179243,0.00737592960327009,-0.020524966143648404,-0.04043299848727413,-0.05871588533346091,0.007441999910229585,0.007464401910256411,0.003415184808815397,-0.0011069323440689263,0.00769914483230518,-5.789665659665431e-05,0.006565196067681724,-0.004025963819670415,-0.0022500104929978055,-0.010530321334399665,0.007435806570876891,0.00737592960327009,0.007262903417225604,-0.05871588533346091,0.00010428170983631264,0.040471819519403436,-0.08225120937728128,-0.049723188393641995,-0.04841761514162128,0.03597590017377797,0.09596785621392974,0.06390699207920943,0.02455537225624514,0.02592596584068668,-0.05526342414238918,0.07684649196887863,0.06288060401683117,0.021527887029034447,0.02773325868639442,-0.06192069871745972,0.061584693536913565,-0.05615886751379771,0.07638766826570446,0.021669774072420434,-0.053501422669617694,0.045166653457893786,0.021473885243865093,0.06713670366946946,-0.049102805918201826,-0.06403856099772463,-0.028623146366936164,0.03455436448713603,0.033027615663723066,0.014334626502780896,0.06891150905355464,0.0919360027927394,0.06012063687668271,0.03993442461628664,0.07561838221179588,0.039772142402375206,0.0878312919064679,0.07803039531090658,0.06659798941976547,-0.04971726958242976,0.07333262678412907,0.07156588496049691,0.021210758898481428,0.01267326766121581,0.023824826403883004,0.017528933258859687,-0.028623146366936105,-0.03561350072442985,-0.05180982013003331,-0.05023844618679377,-0.0509219358376576,-0.05117029905059838,-0.051111662243014194,-0.05023844618679382,-0.05023844618679382,-0.05023844618679377,-0.050238446186793885,-0.05270385010486659,-0.05143319686154386,-0.05023844618679383,-0.050812739976677665,-0.050948740867349865,-0.05103641970274949,-0.05023844618679382,-0.05070483433398707,-0.05053173552354667,-0.05180982013003331,-0.05243304183931365,-0.05180982013003331,-0.05023844618679383,-0.05023844618679377,-0.05080541553695342,-0.052013535130364066,-0.05023844618679382,-0.05079202399990423,-0.05023844618679382
106,line107,basecase,1700,0.0,0.034642150964229526,-0.016269541723632337,0.03246162536234866,0.029988535690399366,0.03274820950252227,0.021560204430289876,-0.013935884836414688,0.027254914179368712,-0.285443611629978,0.03286709700403974,-0.29577783274970426,-0.2822722633498512,-0.012486766494485631,0.03297354900161111,0.03211283263428223,0.03303008641828749,0.027676157309863763,0.030677084482488397,-0.0030748234868376036,-0.0013421465482769152,-0.013223758046558011,0.03261628203806521,0.03246162536234875,0.034642150964229526,-0.09920416529727813,-0.1928334212405966,-0.2788194726171126,0.033502732839157265,0.03281432017807772,0.007267050738573958,-0.008011120625998914,0.03180356198332422,-0.007542634286233888,0.026823417666387312,-0.024463004691490646,-0.013327195457375084,-0.05219845721144875,0.033590248772679424,0.034642150964229526,0.03662776408985157,-0.2788194726171126,0.18635877181145144,0.12068948064948055,-0.43919852350428334,-0.033989604555626884,-0.016555017854540343,0.12800337326144676,0.03040937961333381,0.08256550148778474,0.146582112856065,0.1443524522414887,-0.10797374934144627,-0.003478093127613419,0.0842352138401072,0.058916212980789556,0.14141237596882492,-0.2158453933388266,0.0863433811260838,-0.11993147371315206,0.01721957490361098,0.05837615462223526,-0.08444403364228484,0.05060147001210565,0.05912175757994118,-0.04083263476851105,-0.025705035276075865,-0.25110023947150634,0.2477797343472649,0.13031590570629292,0.05542640594268007,0.044060467575771985,0.07442423005667514,0.023264004358979615,0.04465767008941476,0.04463822560972348,0.06351359170432673,0.05274564079903188,0.04364581759192555,0.05958976580146311,0.024582974094730373,-0.03391056492526635,0.06723202356441652,0.07010613205652827,0.06012328371502281,0.07539925974279571,0.1477705536401488,0.15801261601253325,0.2477797343472649,0.15443074842984403,-0.061854423220566696,-0.04087034192843454,-0.049997642567319776,-0.053314277587738816,-0.05253124338868703,-0.040870341928434986,-0.040870341928434986,-0.04087034192843454,-0.04087034192843517,-0.07379327313609343,-0.05682500720123433,-0.04087034192843466,-0.04853944426040093,-0.050355596143246334,-0.051526456725184216,-0.040870341928434986,-0.047098475490465565,-0.0447869190811966,-0.061854423220566696,-0.07017690754508203,-0.061854423220566696,-0.04087034192843466,-0.04087034192843454,-0.04844163390834994,-0.06457482732664313,-0.040870341928434986,-0.04826280371756283,-0.040870341928434986
107,line108,basecase,1700,0.0,0.03415132662996589,-0.015733494720396608,0.032728016217013815,0.032034931125834235,0.03295526514644244,0.022312979838059462,-0.01294791645714327,0.02891727530384608,-0.1013827538462981,0.03299771744243079,-0.29075645412086426,-0.04326807333875926,-0.011604292243488124,0.03306852445145653,0.03274337091996547,0.033106130559977714,0.030260534997813403,0.031086382459668657,-0.002191630571782041,-0.00045882133188503024,-0.012287631668552203,0.03283088677729669,0.032728016217013815,0.03415132662996589,-0.09703378661643118,-0.18930509361732753,-0.27404404902631396,0.03342432006867432,0.03296261270717381,0.00957144995542899,-0.00712830462985699,0.032543593499865166,-0.005441398934301261,0.027541319633555043,-0.022593888242944858,-0.0123835389562806,-0.05070982432618527,0.033478724985526113,0.03415132662996589,0.035420956700368926,-0.27404404902631396,0.1331862552819044,0.13357997568618799,0.18496509688434717,0.11241319063140359,0.1143169679072273,0.13353612522419686,0.1341212502644539,0.13380854810143486,0.1334247363431109,0.1334381042790675,0.10433445977134177,0.1332519107155376,0.13379853733672648,0.06967198532415082,0.13345573151393197,0.016593892450764994,0.13378589781433398,0.10302873085905313,0.12498466172778877,0.06954366172664768,0.10690379730842638,0.09051964109688453,0.06972082490230509,0.1405338497538505,0.11331782777622436,-0.015176750856065657,0.14318111611332793,0.13352226042996837,0.08010095900162834,0.04974412428154549,0.13385735911526656,0.13393794484808524,0.10335433211110223,0.08804968257690934,0.13392277387560683,0.08588964515323694,0.1340418911664648,0.13394629918391285,0.11506561069501894,0.1124218213982093,0.13390048000781354,0.1338832482829473,0.06995879814095869,0.06998884566414028,0.13341761104332883,0.13335620473199844,0.14318111611332815,0.13298783300557926,0.10937047964095875,0.11166184552206161,0.11066518596001768,0.1103030245568065,0.11038852831665492,0.11166184552206165,0.11166184552206143,0.11166184552206161,0.11166184552206165,0.10806681173311958,0.10991966891010685,0.11166184552206143,0.11082441455820319,0.11062609906364722,0.11049824643328288,0.11166184552206165,0.11098176176960602,0.11123417317683912,0.10937047964095875,0.10846170234631697,0.10937047964095875,0.11166184552206143,0.11166184552206161,0.11083509500212614,0.1090734239316955,0.11166184552206165,0.11085462244256868,0.11166184552206143
108,line109,basecase,600,0.0,-0.03300084862451752,0.015213116648783734,-0.031602554513229034,-0.030877725104835073,-0.03182389311687499,-0.021527896469135995,0.012536690135468724,-0.027878443504971043,-0.19291975421588273,-0.03186727535549401,-0.21901222168015574,-0.18491254197816945,0.011235646999224821,-0.03193677482120322,-0.03160605096985099,-0.03197368648412435,-0.029147153223525662,-0.030012509901922307,0.002144308740104737,0.0004706530316682977,0.01189733057091786,-0.031703525435108404,-0.03160255451322907,-0.03300084862451754,0.09378909316634186,-0.055200111475003234,-0.19202693206399365,-0.032285822081422604,-0.03183281887473344,-0.009173004092033754,0.006912457782568759,-0.03140968496421342,0.005321057970048799,-0.02657885241395671,0.021880822634619004,0.01199019844062912,0.04902517914664649,-0.03233940047004313,-0.03300084862451752,-0.034249424916109515,-0.19202693206399365,-0.1302949429809022,-0.1286190079721704,-0.1592241809193707,-0.15531051685086222,-0.15445903440774827,-0.12880566460362783,-0.12631498459623441,-0.12764605226915138,-0.1292798095129727,-0.12922290671692543,-0.15892380585128324,-0.12444762827377405,-0.12768866471914528,-0.06695895915141312,-0.12914787352155344,-0.1745173903219788,-0.12774246690425056,-0.15950780549157695,-0.11736411672011683,-0.0668222006049759,-0.15777464526877003,-0.08618729888885171,-0.0670110090459527,-0.13009168492053258,-0.1549059093077503,-0.18003442690828877,-0.14154927035864237,-0.1288646823578106,-0.07659871698590363,-0.047869205250119,-0.12743828024107617,-0.12592124140506852,-0.09799939612568882,-0.08369292359734123,-0.1271598316624671,-0.0819261941819335,-0.126652789518546,-0.12705969235713252,-0.10832156977417919,-0.15530665665854942,-0.12725472914075034,-0.12732807878341565,-0.0672646247085621,-0.067768177132219,-0.12931013951167694,-0.12957152547439668,-0.14154927035864234,-0.14610831290745246,-0.15667139820013284,-0.15564656307719796,-0.15609232851920576,-0.15625430864173578,-0.15621606627417745,-0.155646563077198,-0.15564656307719804,-0.15564656307719796,-0.15564656307719793,-0.15725447603663875,-0.15642576809068426,-0.15564656307719799,-0.15602111201845317,-0.15610981050432973,-0.15616699380588703,-0.155646563077198,-0.15595073698578316,-0.15583784358988537,-0.15667139820013284,-0.15707785746451983,-0.15667139820013284,-0.15564656307719799,-0.15564656307719796,-0.15601633508860938,-0.15680425918354546,-0.155646563077198,-0.15600760125566193,-0.15564656307719804
